PMID	Gene Name	Gene Type	Cell Name	Cell Type	Tissue Type	Experiment Type	Experimental Method	Title	Function	GeneNameText	id	Interacting Gene	CellOntologyID	Marker Type	Disease Name
31652636	SNAI1	TF Pmarker	Liver cancer cell	Cancer cell	Liver	low-throughput	RT-PCR;Western Blot;Luciferase Reporter Assay;Microscopic observation	MicroRNA-29a Suppresses CD36 to Ameliorate High Fat Diet-Induced Steatohepatitis and Liver Fibrosis in Mice	SNAI1 is a transcription factor that performs epithelial mesenchymal transformation in liver tissue		2400	MIR29A		Disease Marker	Steatohepatitis
31662298	ERG	TF Pmarker	Acute lymphoblastic leukemia cell	Cancer cell	Blood	low-throughput	Flow Cytometry;PCR;Western blot	Ontogenic Changes in Hematopoietic Hierarchy Determine Pediatric Specificity and Disease Phenotype in Fusion Oncogene Driven Myeloid Leukemia	ERG, SPI1, GATA1 and CEBPA are key genes induced by transcription factors ETO2 and GLIS2. Turning off these fused oncogenes can restore the terminal differentiation of leukemia cells		2421	GLIS2		Disease Marker	Leukemia
31662298	SPI1	TF Pmarker	Acute lymphoblastic leukemia cell	Cancer cell	Blood	low-throughput	Flow Cytometry;PCR;Western blot	Ontogenic Changes in Hematopoietic Hierarchy Determine Pediatric Specificity and Disease Phenotype in Fusion Oncogene Driven Myeloid Leukemia	ERG, SPI1, GATA1 and CEBPA are key genes induced by transcription factors ETO2 and GLIS2. Turning off these fused oncogenes can restore the terminal differentiation of leukemia cells		2422	GLIS2		Disease Marker	Leukemia
31662298	GATA1	TF Pmarker	Acute lymphoblastic leukemia cell	Cancer cell	Blood	low-throughput	Flow Cytometry;PCR;Western blot	Ontogenic Changes in Hematopoietic Hierarchy Determine Pediatric Specificity and Disease Phenotype in Fusion Oncogene Driven Myeloid Leukemia	ERG, SPI1, GATA1 and CEBPA are key genes induced by transcription factors ETO2 and GLIS2. Turning off these fused oncogenes can restore the terminal differentiation of leukemia cells		2423	GLIS2		Disease Marker	Leukemia
31662298	CEBPA	TF Pmarker	Acute lymphoblastic leukemia cell	Cancer cell	Blood	low-throughput	Flow Cytometry;PCR;Western blot	Ontogenic Changes in Hematopoietic Hierarchy Determine Pediatric Specificity and Disease Phenotype in Fusion Oncogene Driven Myeloid Leukemia	ERG, SPI1, GATA1 and CEBPA are key genes induced by transcription factors ETO2 and GLIS2. Turning off these fused oncogenes can restore the terminal differentiation of leukemia cells		2424	GLIS2		Disease Marker	Leukemia
31864705	ZNF143	TF Pmarker	Epithelial cell	Cancer cell	Lung	low-throughput + high-throughput	Flow cytometry;ChIP-seq;ChIP-qPCR;Immunofluorescent staining	ZNF143 is dynamically bound to a subset of its interphase sites duringmitosis	ZNF143 during cell cycle has a potential mitotic bookmarking role in maintaining cellfate and identity.		2563	GATA1;KLF4;BRD4;POU5F1;SOX2;FOXA1	CL_0000066	Cell Marker
31885199	TP53	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput + high-throughput	qRT-PCR;Western blot;Immunofluorescent staining;RNA-seq	Stochastic transcription in the p53-mediated response to DNA damage is modulated by burst frequency	Activation of p53 leads to the expression of over 300 directly targeted protein-coding genes and non-coding RNAs in breast cancer cells		2576		CL_0000034	Disease Marker	Breast Cancer
31900407	IKZF3	TF Pmarker	T cell	Cancer cell	Blood	low-throughput	Immunohistochemistry;Flow-throughput cytometry	Immunomodulation with pomalidomide at early lymphocyte recovery after induction chemotherapy in newly diagnosed AML and high-risk MDS	Transcription factors Aiolos and Ikaros promote T cell differentiation, proliferation, and cytokine production		2593	IKZF1	CL_0000084	Disease Marker	Leukemia
31900407	IKZF1	TF Pmarker	T cell	Cancer cell	Blood	low-throughput	Immunohistochemistry;Flow-throughput cytometry	Immunomodulation with pomalidomide at early lymphocyte recovery after induction chemotherapy in newly diagnosed AML and high-risk MDS	Transcription factors Aiolos and Ikaros promote T cell differentiation, proliferation, and cytokine production		2594	IKZF3	CL_0000084	Disease Marker	Leukemia
31929759	E2F1	TF Pmarker	Cervix carcinoma cell	Cancer cell	Uterus	low-throughput + high-throughput	qRT-PCR;Western blot;Microscopic observation;Gene knock down;RNA-seq	E2F8 regulates the proliferation and invasion through epithelial-mesenchymal transition in cervical cancer	Tumor progression and poor prognosis are associated with overexpression of proliferation-promoting transcription factor E2F1		2614	E2F8		Disease Marker	Cervical Cancer
31945187	NAT8B	TF Pmarker	Pheochromocytoma of the adrenal gland cell	Cancer cell	Nerve	low-throughput	PCR;Western blot	The endoplasmic reticulum acetyltransferases ATase1/NAT8B and ATase2/NAT8 are differentially regulated to adjust engagement of the secretory pathway	The ER acetylation machinery consists of the membrane transporter, acetyl-CoA transporter 1 (AT-1/SLC33A1), and two acetyltransferases, ATase1/NAT8B and ATase2/NAT8.		2620	NAT8B;FOS		Disease Marker	Autism spectrum disorder
31945187	FOS	TF Pmarker	Pheochromocytoma of the adrenal gland cell	Cancer cell	Nerve	low-throughput	PCR;Western blot	The endoplasmic reticulum acetyltransferases ATase1/NAT8B and ATase2/NAT10 are differentially regulated to adjust engagement of the secretory pathway	Furthermore, gene expression studies revealed that the promoters of AT-1, ATase1, and ATase2 contain functional binding sites for the neuron-related transcription factors cAMP response element-binding protein and the immediate-early genes c-FOS and c-JUN, and that ATase1 and ATase2 exhibit additional modes of transcriptional regulation relevant to aging and Alzheimer's disease.		2621	NAT8B;FOS		Disease Marker	Autism spectrum disorder
31965022	JUN	TF Pmarker	Liver cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2624	EPHA2;RND3;TIMP3;KLF4;PLXDC2;SPI1;NR2F1;NR2F2		Disease Marker	Seminoma
31965022	JUN	TF Pmarker	Germ cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2625	EPHA2;RND3;TIMP3;KLF4;PLXDC2;SPI1;NR2F1;NR2F2		Disease Marker	Seminoma
31965022	KLF4	TF Pmarker	Liver cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2626	EPHA2;RND3;TIMP3;PLXDC2;JUN;SPI1;NR2F1;NR2F2		Disease Marker	Seminoma
31965022	KLF4	TF Pmarker	Germ cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2627	EPHA2;RND3;TIMP3;PLXDC2;JUN;SPI1;NR2F1;NR2F2		Disease Marker	Seminoma
31965022	SPI1	TF Pmarker	Liver cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2632	EPHA2;RND3;TIMP3;KLF4;PLXDC2;JUN;NR2F1;NR2F2		Disease Marker	Seminoma
31965022	SPI1	TF Pmarker	Germ cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2633	EPHA2;RND3;TIMP3;KLF4;PLXDC2;JUN;NR2F1;NR2F2		Disease Marker	Seminoma
31965022	NR2F1	TF Pmarker	Liver cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2636	EPHA2;RND3;TIMP3;KLF4;PLXDC2;JUN;SPI1;NR2F2		Disease Marker	Seminoma
31965022	NR2F1	TF Pmarker	Germ cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2637	EPHA2;RND3;TIMP3;KLF4;PLXDC2;JUN;SPI1;NR2F2		Disease Marker	Seminoma
31965022	NR2F2	TF Pmarker	Liver cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2638	EPHA2;RND3;TIMP3;KLF4;PLXDC2;JUN;SPI1;NR2F1		Disease Marker	Seminoma
31965022	NR2F2	TF Pmarker	Germ cell	Cancer cell	Genital	high-throughput	Regulatory interactions;Sequencing technique	MicroRNA and transcription factor co-regulatory networks and subtype classification of seminoma and non-seminoma in testicular germ cell tumors	EPHA2,JUN,KLF4,PLXDC2,RND3,SPI1,TIMP3,NR2F1,NR2F2 and testicular germ cell tumors,seminoma (SE) and non-seminoma have relevant 		2639	EPHA2;RND3;TIMP3;KLF4;PLXDC2;JUN;SPI1;NR2F1		Disease Marker	Seminoma
31988283	STAT3	TF Pmarker	Stomach carcinoma cell	Cancer cell	Stomach	low-throughput	PCR;Western blot;Microscopic observation	LncRNA AC093818.1 accelerates gastric cancer metastasis by epigenetically promoting PDK1 expression	RNA immunoprecipitation (RIP) assay was used to verify whether the STAT3 and SP1 transcription factors bound to AC093818.1 in GC cells.		2677	SP1	CL_0001064	Disease Marker	Gastric Cancer
31988283	SP1	TF Pmarker	Stomach carcinoma cell	Cancer cell	Stomach	low-throughput	PCR;Western blot;Microscopic observation	LncRNA AC093818.1 accelerates gastric cancer metastasis by epigenetically promoting PDK1 expression	RNA immunoprecipitation (RIP) assay was used to verify whether the STAT3 and SP1 transcription factors bound to AC093818.1 in GC cells.		2678	STAT3	CL_0001064	Disease Marker	Gastric Cancer
31988297	MYCN	TF Pmarker	Liver cancer cell	Cancer cell	Liver	low-throughput + high-throughput	Microscopic observation;Immunofluorescent staining;Flow cytometry;RNA-seq;RT-PCR	Lipid desaturation-associated endoplasmic reticulum stress regulates MYCN gene expression in hepatocellular carcinoma cells	MYCN and ATF3 are transcription factor in Liver cancer cell.		2679			Disease Marker	Hepatocellular carcinoma
31988297	ATF3	TF Pmarker	Liver cancer cell	Cancer cell	Liver	low-throughput + high-throughput	Microscopic observation;Immunofluorescent staining;Flow cytometry;RNA-seq;RT-PCR	Lipid desaturation-associated endoplasmic reticulum stress regulates MYCN gene expression in hepatocellular carcinoma cells	MYCN and ATF3 are transcription factor in Liver cancer cell.		2680	MYCN		Disease Marker	Hepatocellular carcinoma
31992114	AFP	TF Pmarker	Liver cancer cell	Cancer cell	Liver	low-throughput	Microscopic observation	HNF-1 binding point mutation of the AFP gene promotes cirrhosis in post-menopausal women	The relationship between the structure of AFP and estrogen can provide good material and a basis for the regulation mechanism of female endocrine hormones		2681	HNF1A		Disease Marker	Hepatocellular carcinoma
31993697	JUN	TF Pmarker	sarcomas cell	Cancer cell	Bone	low-throughput + high-throughput	Immunofluorescent staining;Microscopic observation;RNA-Seq	[Molecular pathology in the diagnosis of bone tumors: current concepts]	AP-1 is a transcription factor in Giant tumor cell.		2683			Disease Marker	BoneTumors
32008868	EGFR	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput + high-throughput	Microscopic observation;Immunohistochemistry;Survival analysis	Calretinin-expressing lung adenocarcinoma: Distinct characteristics of advanced stages, smoker-type features, and rare expression of other mesothelial markers are useful to differentiate epithelioid mesothelioma	EGFR is a transcription factor in Lung cancer cell.		2686		CL_0001064	Disease Marker	Lung carcinoma
32012197	HOXB13	TF Pmarker	Prostate carcinoma cell	Cancer cell	Prostate	low-throughput + high-throughput	RT-qPCR;qPCR;RT-PCR;Western blot;RNA-seq;ChIP-seq	Genome-wide analysis of HOXC4 and HOXC6 regulated genes and binding sites in prostate cancer cells	HOXB13 as a trascription factor controls the normal embryological development of the prostate gland		2687	AR	CL_0001064	Disease Marker	Prostate carcinoma
32012197	AR	TF Pmarker	Prostate carcinoma cell	Cancer cell	Prostate	low-throughput + high-throughput	RT-qPCR;qPCR;RT-PCR;Western blot;RNA-seq;ChIP-seq	Genome-wide analysis of HOXC4 and HOXC6 regulated genes and binding sites in prostate cancer cells	AR is a transcription factor in Prostate cancer cell.		2688	HOXB13	CL_0001064	Disease Marker	Prostate carcinoma
32016633	POU5F1	TF Pmarker	Colon carcinoma cell	Cancer cell	Colon	low-throughput	qRT-PCR;;Microscopic observation;Immunofluorescent staining;Flow cytometry	Role of Oct4-Sox2 complex decoy oligodeoxynucleotides strategy on reverse epithelial to mesenchymal transition (EMT) induction in HT29-ShE encompassing enriched cancer stem-like cells	Oct4 and Sox2 transcription factors are shown to be overexpressed in various cancers.		2689	SOX2	CL_0001064	Disease Marker	Colorectal Cancer
32016633	SOX2	TF Pmarker	Colon carcinoma cell	Cancer cell	Colon	low-throughput	qRT-PCR;;Microscopic observation;Immunofluorescent staining;Flow cytometry	Role of Oct4-Sox2 complex decoy oligodeoxynucleotides strategy on reverse epithelial to mesenchymal transition (EMT) induction in HT29-ShE encompassing enriched cancer stem-like cells	Oct4 and Sox2 transcription factors are shown to be overexpressed in various cancers.		2690	POU5F1	CL_0001064	Disease Marker	Colorectal Cancer
32019955	AATF	TF Pmarker	Thyroid cell	Cancer cell	Thyroid	low-throughput + high-throughput	Immunohistochemistry	AATF and SMARCA2 are associated with thyroid volume in Hashimoto's thyroiditis patients	By two lines of evidence we show that two highly plausible genetic loci, AATF and SMARCA2, may be involved in determining the thyroid volume of HT patients.		2691	SMARCA2		Disease Marker	Hashimoto's thyroiditis
32019955	SMARCA2	TF Pmarker	Thyroid cell	Cancer cell	Thyroid	low-throughput + high-throughput	Immunohistochemistry	AATF and SMARCA2 are associated with thyroid volume in Hashimoto's thyroiditis patients	By two lines of evidence we show that two highly plausible genetic loci, AATF and SMARCA2, may be involved in determining the thyroid volume of HT patients.		2692	AATF		Disease Marker	Hashimoto's thyroiditis
32042191	SOX2	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput + high-throughput	NTSYS-pc;Immunofluorescent staining;Flow-throughput cytometry;RT-PCR;RNA-seq;qPCR	Regenerative lineages and immune-mediated pruning in lung cancer metastasis	Metastases are enriched for key endoderm and lung-specifying transcription factors, SOX2 and SOX9, and recapitulate more primitive transcriptional programs spanning stem-like to regenerative pulmonary epithelial progenitor states		2705	VIM;SOX9;DKK1	CL_0001064	Disease Marker	Lung carcinoma
32042191	SOX2	TF Pmarker	Lung adenocarcinoma cell	Cancer cell	Lung	low-throughput + high-throughput	NTSYS-pc;Immunofluorescent staining;Flow-throughput cytometry;RT-PCR;RNA-seq;qPCR	Regenerative lineages and immune-mediated pruning in lung cancer metastasis	Metastases are enriched for key endoderm and lung-specifying transcription factors, SOX2 and SOX9, and recapitulate more primitive transcriptional programs spanning stem-like to regenerative pulmonary epithelial progenitor states		2706	VIM;SOX9;DKK1		Disease Marker	Lung carcinoma
32042191	SOX9	TF Pmarker	Lung carcinoma cell	Cancer cell	Lung	low-throughput + high-throughput	NTSYS-pc;Immunofluorescent staining;Flow-throughput cytometry;RT-PCR;RNA-seq;qPCR	Regenerative lineages and immune-mediated pruning in lung cancer metastasis	Metastases are enriched for key endoderm and lung-specifying transcription factors, SOX2 and SOX10, and recapitulate more primitive transcriptional programs spanning stem-like to regenerative pulmonary epithelial progenitor states		2707	SOX2	CL_0001064	Disease Marker	Lung carcinoma
32042191	SOX9	TF Pmarker	Lung adenocarcinoma cell	Cancer cell	Lung	low-throughput + high-throughput	NTSYS-pc;Immunofluorescent staining;Flow-throughput cytometry;RT-PCR;RNA-seq;qPCR	Regenerative lineages and immune-mediated pruning in lung cancer metastasis	Metastases are enriched for key endoderm and lung-specifying transcription factors, SOX2 and SOX10, and recapitulate more primitive transcriptional programs spanning stem-like to regenerative pulmonary epithelial progenitor states		2708	SOX2		Disease Marker	Lung carcinoma
32043194	TGFB1	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput + high-throughput	RNA‑seq;Immunohistochemistry	Infammatory breast cancer cells are characterized by abrogated TGFβ1‑dependent cell motility and SMAD3 activity	SMAD3 transcriptional activity and SMAD protein expression in IBC, together with  obliterated TGFβ1-induced IBC cell motility. The further reduction of nuclear SMAD expression levels in tumor emboli  suggests that the activity of these transcription factors is involved in the metastatic dissemination of IBC cells, possibly by  enabling collective invasion after partial EMT		2713	SMAD3	CL_0000034	Disease Marker	Breast Cancer
32043194	SMAD3	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput + high-throughput	RNA‑seq;Immunohistochemistry	Infammatory breast cancer cells are characterized by abrogated TGFβ1‑dependent cell motility and SMAD3 activity	Genes diferentially expressed between IBC and nIBC cells post TGFβ1 exposure revealed attenuated expression of SMAD3 transcriptional regulators, but overexpression of MYC target genes in IBC.		2714	TGFB1	CL_0000034	Disease Marker	Breast Cancer
32046982	EREG	TF Pmarker	Uterus carcinoma cell	Cancer cell	Uterus	low-throughput + high-throughput	Western blot;RNA-seq;qPCR;ATAC-seq;ChIP-seq;Gene knock down;Immunohistochemistry;Microscopic observation	ETV4 Is Necessary for Estrogen Signaling and Growth in Endometrial Cancer Cells	ER is a key oncogene in endometrial cancer.ETV4 as an important factor in controllingthe activity of ER and the growth of endometrial cancercells.		2735	ETV4	CL_0001064	Disease Marker	Uterus carcinoma
32046982	ETV4	TF Pmarker	Uterus carcinoma cell	Cancer cell	Uterus	low-throughput + high-throughput	Western blot;RNA-seq;qPCR;ATAC-seq;ChIP-seq;Gene knock down;Immunohistochemistry;Microscopic observation	ETV4 Is Necessary for Estrogen Signaling and Growth in Endometrial Cancer Cells	ER is a key oncogene in endometrial cancer.ETV4 as an important factor in controllingthe activity of ER and the growth of endometrial cancercells.		2736	EREG	CL_0001064	Disease Marker	Uterus carcinoma
32061921	ARID3A	TF Pmarker	Stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A and ARID3B also induced expression of each other. While ARID3A and ARID3B likely have unique functions in distinct contexts, they are largely capable of regulating the same stem cell genes in cancer cells.		2745	WNT5B;ARID3B;TIMP3;TWIST1;MYCN;MMP2;GLI2	CL_0000034	Disease Marker	Ovarian Cancer
32061921	ARID3B	TF Pmarker	Cancer stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A and ARID3B also induced expression of each other. While ARID3A and ARID3B likely have unique functions in distinct contexts, they are largely capable of regulating the same stem cell genes in cancer cells.		2746	WNT5B;ARID3B;TIMP3;TWIST1;MYCN;MMP2;GLI2		Disease Marker	Ovarian Cancer
32061921	ARID3B	TF Pmarker	Ovarian carcinoma cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A and ARID3B also induced expression of each other. While ARID3A and ARID3B likely have unique functions in distinct contexts, they are largely capable of regulating the same stem cell genes in cancer cells.		2747	WNT5B;ARID3B;TIMP3;TWIST1;MYCN;MMP2;GLI2	CL_0001064	Disease Marker	Ovarian Cancer
32061921	TWIST1	TF Pmarker	Cancer stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2748	ARID3B;ARID3A		Disease Marker	Ovarian Cancer
32061921	TWIST1	TF Pmarker	Ovarian carcinoma cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2749	ARID3B;ARID3A	CL_0001064	Disease Marker	Ovarian Cancer
32061921	MYCN	TF Pmarker	Cancer stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2750	ARID3B;ARID3A		Disease Marker	Ovarian Cancer
32061921	MYCN	TF Pmarker	Ovarian carcinoma cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2751	ARID3B;ARID3A	CL_0001064	Disease Marker	Ovarian Cancer
32061921	MMP2	TF Pmarker	Cancer stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2752	ARID3B;ARID3A		Disease Marker	Ovarian Cancer
32061921	MMP2	TF Pmarker	Ovarian carcinoma cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2753	ARID3B;ARID3A	CL_0001064	Disease Marker	Ovarian Cancer
32061921	GLI2	TF Pmarker	Cancer stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2754	ARID3B;ARID3A		Disease Marker	Ovarian Cancer
32061921	GLI2	TF Pmarker	Ovarian carcinoma cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2755	ARID3B;ARID3A	CL_0001064	Disease Marker	Ovarian Cancer
32061921	TIMP3	TF Pmarker	Cancer stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2756	ARID3B;ARID3A		Disease Marker	Ovarian Cancer
32061921	TIMP3	TF Pmarker	Ovarian carcinoma cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2757	ARID3B;ARID3A	CL_0001064	Disease Marker	Ovarian Cancer
32061921	WNT5B	TF Pmarker	Cancer stem cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2758	ARID3B;ARID3A		Disease Marker	Ovarian Cancer
32061921	WNT5B	TF Pmarker	Ovarian carcinoma cell	Cancer cell	Ovarian	low-throughput + high-throughput	RNA-seq;Western blot;Flow-throughput cytometry;qPCR;RT-qPCR	ARID3A and ARID3B induce stem promoting pathways in ovarian cancer cells	ARID3A/B induced genes involved in cancer and stem cell processes including: TWIST1, MYCN, MMP2, GLI2, TIMP3, and WNT5B		2759	ARID3B;ARID3A	CL_0001064	Disease Marker	Ovarian Cancer
32079291	SNAI1	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput	qRT-PCR;Weston blot;Immunofluorescence	EMT Transcription Factors Are Involved in the Altered Cell Adhesion under Simulated Microgravity Effect or Overloading by Regulation of E-cadherin	The changes in the expression of EMT-inducing factors SNAIL, TWIST and ZEB1 may be related to the effect of mechanical stress on cell adhesion.		2782	ZEB1;TWIST1	CL_0000034	Cell Marker
32079291	TWIST1	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput	qRT-PCR;Weston blot;Immunofluorescence	EMT Transcription Factors Are Involved in the Altered Cell Adhesion under Simulated Microgravity Effect or Overloading by Regulation of E-cadherin	The changes in the expression of EMT-inducing factors SNAIL, TWIST and ZEB1 may be related to the effect of mechanical stress on cell adhesion.		2783	ZEB1;SNAI1	CL_0000034	Cell Marker
32079291	ZEB1	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput	qRT-PCR;Weston blot;Immunofluorescence	EMT Transcription Factors Are Involved in the Altered Cell Adhesion under Simulated Microgravity Effect or Overloading by Regulation of E-cadherin	The changes in the expression of EMT-inducing factors SNAIL, TWIST and ZEB1 may be related to the effect of mechanical stress on cell adhesion.		2784	TWIST1;SNAI1	CL_0000034	Cell Marker
32079291	SNAI1	TF Pmarker	Stem cell	Cancer cell	Breast	low-throughput	qRT-PCR;Weston blot;Immunofluorescence	EMT Transcription Factors Are Involved in the Altered Cell Adhesion under Simulated Microgravity Effect or Overloading by Regulation of E-cadherin	The altered cell adhesion in response to the mechanical stress may involve the changed expression of EMT-inducing factors, Snail, Twist, and ZEB1under the SMG/OL conditions.		2785	ZEB1;TWIST1	CL_0000034	Cell Marker
